"Sample ID"	Current_Natural_Log_Ratio
14748.CAGE46.MSPFB6.L11.1	6.288819513501372
14748.CAGE47.MSPFB6.L7.2	6.665221404743148
14748.CAGE74.MSPFB6.L5.2	5.623784568846429
14748.CAGE16.FSPFB6.L9.1	-0.41242342025735645
14748.CAGE16.FSPFB6.L7.1	0.47100384847826327
14748.CAGE41.FSPF3XTG.L1.1	-6.3202032972835624
14748.CAGE1.FSPF3XTG.L10.2	-3.8668606613566388
14748.CAGE1.FSPF3XTG.L12.2	-2.5922446810131747
14748.CAGE41.FSPF3XTG.L1.2	-6.709594083354781
14748.CAGE1.FSPF3XTG.L7.1	-2.881282960578284
14748.CAGE27.FSPFB6.L9.1	7.827967722646911
14748.CAGE47.MSPFB6.L7.1	6.44658940455674
14748.CAGE45.MSPFB6.L11.2	0.32041346424940365
14748.CAGE73.MSPF3XTG.L5.2	1.1715663590639114
14748.CAGE41.FSPF3XTG.L8.1	-2.5743329840240836
14748.CAGE73.MSPF3XTG.L4.1	-0.5371693664798016
14748.CAGE73.MSPF3XTG.L4.2	-0.38927573679991134
14748.CAGE74.MSPFB6.L5.1	6.286199392884061
14748.CAGE41.FSPF3XTG.L8.2	-4.61086527832618
14748.CAGE1.FSPF3XTG.L11.2	-4.508965473555667
14748.CAGE16.FSPFB6.L8.2	-0.213304706647655
14748.CAGE20.FSPF3XTG.L2.2	-3.0288113645305748
14748.CAGE42.MSPF3XTG.L1.2	-4.580105362138109
14748.CAGE16.FSPFB6.L9.2	1.1182850542668152
14748.CAGE16.FSPFB6.L7.2	2.6683482875634326
14748.CAGE12.FSPF3XTG.L7.2	-4.93113444501089
14748.CAGE2.FSPF3XTG.L9.1	-4.3417801951849695
14748.CAGE2.FSPF3XTG.L7.1	-7.161732824682527
14748.CAGE53.FSPFB6.L1.2	8.244071270295786
14748.CAGE1.FSPF3XTG.L11.1	-3.5482768879620856
14748.CAGE16.FSPFB6.L8.1	0.5442183116988826
14748.CAGE2.FSPF3XTG.L11.1	-4.024373631778037
14748.CAGE20.FSPF3XTG.L2.1	-3.4391157339504748
14748.CAGE2.FSPF3XTG.L9.2	-5.271746081961064
14748.CAGE42.MSPF3XTG.L1.1	-4.661665778584547
14748.CAGE2.FSPF3XTG.L10.2	-3.0377825636895643
14748.CAGE3.FSPF3XTG.L9.2	-6.520493844417177
14748.CAGE7.FSPFB6.L7.1	8.668820389187323
14748.CAGE3.FSPF3XTG.L11.2	-2.4082804808055975
14748.CAGE21.FSPF3XTG.L2.1	-5.176499138587167
14748.CAGE3.FSPF3XTG.L11.1	-1.682883222679597
14748.CAGE20.FSPF3XTG.L1.1	-5.05463669496274
14748.CAGE2.FSPF3XTG.L10.1	-3.8512327072375374
14748.CAGE45.MSPFB6.L1.2	6.802894638365963
14748.CAGE3.FSPF3XTG.L8.1	-3.7175851991414373
14748.CAGE46.MSPFB6.L1.1	7.964192318712842
14748.CAGE3.FSPF3XTG.L10.2	-3.7918993949244246
14748.CAGE6.FSPF3XTG.L10.2	7.043365391922694
14748.CAGE22.FSPF3XTG.L2.1	-3.5674313569519995
14748.CAGE21.FSPF3XTG.L1.2	-4.154954496407723
14748.CAGE6.FSPF3XTG.L9.1	7.027365216265615
14748.CAGE7.FSPFB6.L9.1	6.581441793389919
14748.CAGE2.FSPF3XTG.L12.2	-3.726239842882485
14748.CAGE22.FSPF3XTG.L2.2	-4.377177830992481
14748.CAGE6.FSPF3XTG.L11.1	-1.0195872633111307
14748.CAGE6.FSPF3XTG.L12.2	-0.5776401985605002
14748.CAGE70.MSPF3XTG.L3.1	-6.11426063740829
14748.CAGE40.FSPF3XTG.L1.1	-3.451204783637719
14748.CAGE3.FSPF3XTG.L12.2	-2.422254309076979
14748.CAGE50.FSPF3XTG.L1.1	-2.8325450711649838
14748.CAGE6.FSPF3XTG.L13.1	-1.6032693273800778
14748.CAGE22.FSPF3XTG.L1.1	-3.065567201450402
14748.CAGE3.FSPF3XTG.L12.1	-1.8917783296295854
14748.CAGE7.FSPFB6.L10.1	6.330908554118352
14748.CAGE12.FSPF3XTG.L4.1	-4.897671569505392
14748.CAGE21.FSPF3XTG.L1.1	-4.81105042866034
14748.CAGE2.FSPF3XTG.L12.1	-2.098274490012929
14748.CAGE7.FSPFB6.L12.1	-0.7595538437088649
14748.CAGE3.FSPF3XTG.L10.1	-3.071805284752168
14748.CAGE6.FSPF3XTG.L12.1	0.3450008606934034
14748.CAGE1.FSPF3XTG.L13.1	-3.83736002430435
14748.CAGE1.FSPF3XTG.L13.2	-2.9918301979879605
14748.CAGE2.FSPF3XTG.L11.2	-4.075476357372183
14748.CAGE3.FSPF3XTG.L7.1	-4.481436645320108
14748.CAGE3.FSPF3XTG.L9.1	-3.589492946389023
14748.CAGE6.FSPF3XTG.L7.1	10.681109562433706
14748.CAGE16.FSPFB6.L4.1	9.323144366085401
14748.CAGE12.FSPF3XTG.L6.1	-4.307185494795574
14748.CAGE12.FSPF3XTG.L6.2	-4.241115961470972
14748.CAGE16.FSPFB6.L5.1	3.102876662684249
14748.CAGE7.FSPFB6.L11.2	-1.634944245650244
14748.CAGE6.FSPF3XTG.L11.2	0.2359491693089364
14748.CAGE12.FSPF3XTG.L5.1	-3.7285579379321128
14748.CAGE7.FSPFB6.L10.2	7.069165260490985
14748.CAGE22.FSPF3XTG.L1.2	-2.7029468893432567
14748.CAGE7.FSPFB6.L12.2	-1.747109360145215
14748.CAGE40.FSPF3XTG.L6.1	0.08973691697068009
14748.CAGE66.FSPFB6.L3.1	4.80646642365638
14748.CAGE45.MSPFB6.L5.2	6.523745842903262
14748.CAGE62.FSPF3XTG.L2.1	-3.8994442232212867
14748.CAGE42.MSPF3XTG.L6.1	-6.426472112647576
14748.CAGE68.MSPF3XTG.L3.1	-4.268794718878106
14748.MOUSE103.CAGE68.MSPF3XTG.S7	-6.016898054217836
14748.CAGE47.MSPFB6.L11.2	3.432086222670889
14748.CAGE22.FSPF3XTG.L3.2	-3.5378122041022317
14748.CAGE20.FSPF3XTG.L4.2	-3.410158745094959
14748.CAGE42.MSPF3XTG.L3.2	-4.236112036899536
14748.CAGE54.FSPFB6.L3.2	7.224455008335484
14748.MOUSE10.CAGE3.FSPF3XTG.S15	-2.725330789955981
14748.MOUSE17.CAGE1.FSPF3XTG.S15	-4.751253074999458
14748.MOUSE13.CAGE6.FSPFB6.S15	-2.780790377795892
14748.MOUSE14.CAGE6.FSPFB6.S15	-1.445440999213485
14748.MOUSE9.CAGE3.FSPF3XTG.S15	-4.567351258496324
14748.MOUSE33.CAGE12.FSPF3XTG.S15	-2.872142238894874
14748.MOUSE50.CAGE50.FSPF3XTG.S7	-6.9265671205042105
14748.CAGE47.MSPFB6.L11.1	4.191472493861619
14748.MOUSE56.CAGE53.FSPF3XTG.S7	5.85354257761071
14748.MOUSE53.CAGE50.FSPF3XTG.S7	-2.219420222560837
14748.CAGE42.MSPF3XTG.L6.2	-5.092065406608275
14748.CAGE45.MSPFB6.L7.1	2.643989853852873
14748.MOUSE58.CAGE53.FSPF3XTG.S7	4.00173074396552
14748.CAGE68.MSPF3XTG.L3.2	-4.936028236921361
14748.MOUSE51.CAGE50.FSPF3XTG.S7	-2.8362504349038185
14748.MOUSE59.CAGE54.FSPFB6.S7	6.3835066348840055
14748.MOUSE60.CAGE54.FSPFB6.S7	5.48417433307623
14748.MOUSE89.CAGE22.FSPF3XTG.S12	-5.671135661549853
14748.MOUSE87.CAGE21.FSPF3XTG.S12	-6.266661914350719
14748.MOUSE11.CAGE6.FSPFB6.S15	-1.6577777587754614
14748.CAGE66.FSPFB6.L7.2	6.5998086543814996
14748.CAGE66.FSPFB6.L7.1	7.17568472288778
14748.MOUSE18.CAGE1.FSPF3XTG.S15	-3.5352499769432777
14748.MOUSE54.CAGE50.FSPF3XTG.S7	-5.204594144382724
14748.MOUSE116.CAGE62.FSPF3XTG.S7	-1.7867444749243786
14748.MOUSE105.CAGE69.MSPF3XTG.S7	-6.22328851881373
14748.MOUSE72.CAGE20.FSPF3XTG.S12	-5.773131848245292
14748.MOUSE126.CAGE40.MSPF3XTG.S12	-4.943964434064206
14748.CAGE50.FSPF3XTG.L5.1	-5.521613577964825
14748.CAGE21.FSPF3XTG.L8.1	-3.4300550399716814
14748.CAGE2.FSPF3XTG.L14.2	-4.72373972779107
14748.CAGE70.MSPF3XTG.L2.1	-4.230695441268841
14748.CAGE50.FSPF3XTG.L5.2	-4.25259177386982
14748.MOUSE79.CAGE27.FSPFB6.S12	6.402613471684443
14748.MOUSE77.CAGE27.FSPFB6.S12	6.031090646107266
14748.MOUSE61.CAGE54.FSPFB6.S7	6.0652090226213025
14748.MOUSE88.CAGE21.FSPF3XTG.S12	-6.622127847997195
14748.MOUSE102.CAGE68.MSPF3XTG.S7	-6.1934880820107745
14748.MOUSE113.CAGE74.MSPFB6.S7	-0.8273692893589892
14748.MOUSE110.CAGE74.MSPFB6.S7	0.788111977626631
14748.MOUSE80.CAGE27.FSPFB6.S12	6.93516741407072
14748.MOUSE81.CAGE27.FSPFB6.S12	6.413019659423698
14748.MOUSE115.CAGE62.FSPF3XTG.S7	-4.059101590438031
14748.MOUSE132.CAGE42.MSPF3XTG.S12	-6.51923610082399
14748.MOUSE111.CAGE74.MSPFB6.S7	-1.565236182215246
14748.MOUSE134.CAGE45.MSPFB6.S12	2.0679274888504846
14748.MOUSE144.CAGE66.FSPFB6.S12	0.1132542001853718
14748.MOUSE145.CAGE66.FSPFB6.S12	1.0172131441575836
14748.MOUSE84.CAGE20.FSPF3XTG.S12	-5.880019598821301
14748.MOUSE138.CAGE46.MSPFB6.S12	4.359507205457123
14748.MOUSE36.CAGE16.FSPFB6.S15	-3.16357892480279
14748.MOUSE16.CAGE7.FSPFB6.S15	-1.777797139543038
14748.MOUSE12.CAGE6.FSPFB6.S15	-1.3976932795296797
14748.MOUSE52.CAGE50.FSPF3XTG.S7	-6.896328490037358
14748.MOUSE108.CAGE73.MSPFB6.S7	-1.8720046265429353
14748.MOUSE15.CAGE7.FSPFB6.S15	-0.563815828788778
14748.MOUSE128.CAGE41.MSPF3XTG.S12	-6.118898656919431
14748.MOUSE127.CAGE40.MSPF3XTG.S12	-6.198996874907974
14748.MOUSE107.CAGE70.MSPF3XTG.S7	-6.162897875026557
14748.MOUSE85.CAGE20.FSPF3XTG.S12	-5.272200078337622
14748.MOUSE139.CAGE46.MSPFB6.S12	7.510951701867562
14748.MOUSE55.CAGE53.FSPF3XTG.S7	4.823669004950016
14748.MOUSE141.CAGE47.MSPFB6.S12	1.0488109118496816
14748.MOUSE140.CAGE47.MSPFB6.S12	0.1673072150255912
14748.MOUSE86.CAGE21.FSPF3XTG.S12	-4.065777920291838
14748.MOUSE112.CAGE74.MSPFB6.S7	-1.5694498186646513
14748.MOUSE114.CAGE74.MSPFB6.S7	-1.2313909624410808
14748.MOUSE135.CAGE45.MSPFB6.S12	-0.03801753730211743
14748.MOUSE133.CAGE42.MSPF3XTG.S12	-4.632246624321308
14748.MOUSE136.CAGE45.MSPFB6.S12	0.45729176094091173
14748.MOUSE131.CAGE42.MSPF3XTG.S12	-6.9893530826301
